date,IPAM_round,picture,Frag_number,IPAM_file,AOI,tank,PAR,F_value,Fm_value,YII_value
08-Jul-19,round_1,29,165,r1_29_ben.csv,8,T3,0,0.1495,0.3725,0.599
08-Jul-19,round_1,29,165,r1_29_ben.csv,9,T3,0,0.1338,0.325,0.588
08-Jul-19,round_1,29,150,r1_29_ben.csv,10,T3,0,0.1657,0.4304,0.615
08-Jul-19,round_1,29,150,r1_29_ben.csv,11,T3,0,0.177,0.4544,0.611
08-Jul-19,round_1,29,150,r1_29_ben.csv,12,T3,0,0.1711,0.4348,0.607
08-Jul-19,round_1,30,115,r1_30_ben.csv,1,T3,0,0.151,0.3672,0.589
08-Jul-19,round_1,30,115,r1_30_ben.csv,2,T3,0,0.1578,0.3863,0.591
08-Jul-19,round_1,30,115,r1_30_ben.csv,3,T3,0,0.1544,0.3789,0.592
08-Jul-19,round_1,30,56,r1_30_ben.csv,4,T3,0,0.1485,0.3725,0.601
08-Jul-19,round_1,30,56,r1_30_ben.csv,5,T3,0,0.1368,0.348,0.607
08-Jul-19,round_1,30,56,r1_30_ben.csv,6,T3,0,0.1324,0.3368,0.607
08-Jul-19,round_1,30,170,r1_30_ben.csv,7,T3,0,0.1711,0.426,0.598
08-Jul-19,round_1,30,170,r1_30_ben.csv,8,T3,0,0.1877,0.4564,0.589
08-Jul-19,round_1,30,170,r1_30_ben.csv,9,T3,0,0.1456,0.3539,0.589
08-Jul-19,round_1,31,93,r1_31_ben.csv,1,T3,0,0.1706,0.4319,0.605
08-Jul-19,round_1,31,93,r1_31_ben.csv,2,T3,0,0.1554,0.3897,0.601
08-Jul-19,round_1,31,93,r1_31_ben.csv,3,T3,0,0.1475,0.3554,0.585
08-Jul-19,round_1,31,111,r1_31_ben.csv,4,T3,0,0.152,0.3931,0.613
08-Jul-19,round_1,31,111,r1_31_ben.csv,5,T3,0,0.1471,0.3828,0.616
08-Jul-19,round_1,31,111,r1_31_ben.csv,6,T3,0,0.1314,0.3407,0.614
08-Jul-19,round_1,31,172,r1_31_ben.csv,7,T3,0,0.2025,0.5069,0.601
08-Jul-19,round_1,31,172,r1_31_ben.csv,8,T3,0,0.1887,0.476,0.604
08-Jul-19,round_1,31,172,r1_31_ben.csv,9,T3,0,0.1745,0.4417,0.605
08-Jul-19,round_1,32,106,r1_32_ben.csv,1,T3,0,0.1917,0.4804,0.601
08-Jul-19,round_1,32,106,r1_32_ben.csv,2,T3,0,0.1721,0.4402,0.609
08-Jul-19,round_1,32,106,r1_32_ben.csv,3,T3,0,0.1382,0.3564,0.612
08-Jul-19,round_1,32,45,r1_32_ben.csv,4,T3,0,0.1554,0.3775,0.588
08-Jul-19,round_1,32,45,r1_32_ben.csv,5,T3,0,0.1676,0.4083,0.589
08-Jul-19,round_1,32,45,r1_32_ben.csv,6,T3,0,0.1382,0.3426,0.597
08-Jul-19,round_1,32,125,r1_32_ben.csv,7,T3,0,0.1799,0.4299,0.582
08-Jul-19,round_1,32,125,r1_32_ben.csv,8,T3,0,0.1789,0.4319,0.586
08-Jul-19,round_1,32,125,r1_32_ben.csv,9,T3,0,0.1412,0.3348,0.578
08-Jul-19,round_1,32,81,r1_32_ben.csv,10,T3,0,0.175,0.4392,0.602
08-Jul-19,round_1,32,81,r1_32_ben.csv,11,T3,0,0.1637,0.4093,0.6
08-Jul-19,round_1,32,81,r1_32_ben.csv,12,T3,0,0.1632,0.4074,0.599
08-Jul-19,round_1,33,131,r1_33_ben.csv,1,T3,0,0.1863,0.45,0.586
08-Jul-19,round_1,33,131,r1_33_ben.csv,2,T3,0,0.199,0.473,0.579
08-Jul-19,round_1,33,131,r1_33_ben.csv,3,T3,0,0.1745,0.4216,0.586
08-Jul-19,round_1,33,174,r1_33_ben.csv,4,T3,0,0.1608,0.3887,0.586
08-Jul-19,round_1,33,174,r1_33_ben.csv,5,T3,0,0.1681,0.4054,0.585
08-Jul-19,round_1,33,174,r1_33_ben.csv,6,T3,0,0.1681,0.4054,0.585
08-Jul-19,round_1,33,127,r1_33_ben.csv,7,T3,0,0.2069,0.5054,0.591
08-Jul-19,round_1,33,127,r1_33_ben.csv,8,T3,0,0.1941,0.4735,0.59
08-Jul-19,round_1,33,127,r1_33_ben.csv,9,T3,0,0.1642,0.3907,0.58
08-Jul-19,round_1,33,110,r1_33_ben.csv,10,T3,0,0.148,0.4044,0.634
08-Jul-19,round_1,33,110,r1_33_ben.csv,11,T3,0,0.1328,0.3588,0.63
08-Jul-19,round_1,33,110,r1_33_ben.csv,12,T3,0,0.1613,0.4377,0.632
08-Jul-19,round_1,34,10,r1_34_ben.csv,1,T3,0,0.1549,0.3902,0.603
08-Jul-19,round_1,34,10,r1_34_ben.csv,2,T3,0,0.1417,0.3593,0.606
08-Jul-19,round_1,34,10,r1_34_ben.csv,3,T3,0,0.1348,0.3446,0.609
08-Jul-19,round_1,34,162,r1_34_ben.csv,4,T3,0,0.2078,0.5147,0.596
08-Jul-19,round_1,34,162,r1_34_ben.csv,5,T3,0,0.1686,0.4113,0.59
08-Jul-19,round_1,34,162,r1_34_ben.csv,6,T3,0,0.1686,0.4074,0.586
08-Jul-19,round_1,34,38,r1_34_ben.csv,7,T3,0,0.173,0.4343,0.602
08-Jul-19,round_1,34,38,r1_34_ben.csv,8,T3,0,0.1971,0.4853,0.594
08-Jul-19,round_1,34,38,r1_34_ben.csv,9,T3,0,0.1417,0.3461,0.591
08-Jul-19,round_1,34,125,r1_34_ben.csv,10,T3,0,0.1657,0.4348,0.619
08-Jul-19,round_1,34,125,r1_34_ben.csv,11,T3,0,0.1529,0.4034,0.621
08-Jul-19,round_1,34,125,r1_34_ben.csv,12,T3,0,0.1529,0.4,0.618
08-Jul-19,round_1,35,138,r1_35_ben.csv,1,T3,0,0.1765,0.4309,0.59
08-Jul-19,round_1,35,138,r1_35_ben.csv,2,T3,0,0.1652,0.4059,0.593
08-Jul-19,round_1,35,138,r1_35_ben.csv,3,T3,0,0.1544,0.3799,0.594
08-Jul-19,round_1,35,7,r1_35_ben.csv,4,T3,0,0.1583,0.3809,0.584
08-Jul-19,round_1,35,7,r1_35_ben.csv,5,T3,0,0.1574,0.3848,0.591
08-Jul-19,round_1,35,7,r1_35_ben.csv,6,T3,0,0.1686,0.4123,0.591
08-Jul-19,round_1,35,132,r1_35_ben.csv,7,T3,0,0.2181,0.5539,0.606
08-Jul-19,round_1,35,132,r1_35_ben.csv,8,T3,0,0.2054,0.5284,0.611
08-Jul-19,round_1,35,132,r1_35_ben.csv,9,T3,0,0.1838,0.4696,0.609
08-Jul-19,round_1,36,59,r1_36_ben.csv,1,T3,0,0.1784,0.4422,0.596
08-Jul-19,round_1,36,59,r1_36_ben.csv,2,T3,0,0.1652,0.4118,0.599
08-Jul-19,round_1,36,59,r1_36_ben.csv,3,T3,0,0.1392,0.3471,0.599
08-Jul-19,round_1,36,70,r1_36_ben.csv,4,T3,0,0.1824,0.4343,0.58
08-Jul-19,round_1,36,70,r1_36_ben.csv,5,T3,0,0.1637,0.3971,0.588
08-Jul-19,round_1,36,70,r1_36_ben.csv,6,T3,0,0.1672,0.4049,0.587
08-Jul-19,round_1,36,64,r1_36_ben.csv,7,T3,0,0.1412,0.3701,0.619
08-Jul-19,round_1,36,64,r1_36_ben.csv,8,T3,0,0.1554,0.3951,0.607
08-Jul-19,round_1,36,64,r1_36_ben.csv,9,T3,0,0.1436,0.3662,0.608
08-Jul-19,round_1,36,139,r1_36_ben.csv,10,T3,0,0.1814,0.4554,0.602
08-Jul-19,round_1,36,139,r1_36_ben.csv,11,T3,0,0.1882,0.4853,0.612
08-Jul-19,round_1,36,139,r1_36_ben.csv,12,T3,0,0.1799,0.4495,0.6
08-Jul-19,round_1,37,57,r1_37_ben.csv,1,T3,0,0.1951,0.4804,0.594
08-Jul-19,round_1,37,57,r1_37_ben.csv,2,T3,0,0.1917,0.4725,0.594
08-Jul-19,round_1,37,57,r1_37_ben.csv,3,T3,0,0.1706,0.4225,0.596
08-Jul-19,round_1,37,72,r1_37_ben.csv,4,T3,0,0.1922,0.4549,0.578
08-Jul-19,round_1,37,72,r1_37_ben.csv,5,T3,0,0.1725,0.4123,0.581
08-Jul-19,round_1,37,72,r1_37_ben.csv,6,T3,0,0.148,0.3652,0.595
08-Jul-19,round_1,37,136,r1_37_ben.csv,7,T3,0,0.1848,0.4627,0.601
08-Jul-19,round_1,37,136,r1_37_ben.csv,8,T3,0,0.176,0.4314,0.592
08-Jul-19,round_1,37,136,r1_37_ben.csv,9,T3,0,0.1672,0.3941,0.576
08-Jul-19,round_1,37,55,r1_37_ben.csv,10,T3,0,0.2113,0.5534,0.618
08-Jul-19,round_1,37,55,r1_37_ben.csv,11,T3,0,0.1784,0.4583,0.611
08-Jul-19,round_1,37,55,r1_37_ben.csv,12,T3,0,0.1833,0.4799,0.618
08-Jul-19,round_1,38,183,r1_38_ben.csv,1,T3,0,0.1642,0.4162,0.605
08-Jul-19,round_1,38,183,r1_38_ben.csv,2,T3,0,0.1426,0.3632,0.607
08-Jul-19,round_1,38,183,r1_38_ben.csv,3,T3,0,0.1328,0.3387,0.608
08-Jul-19,round_1,38,175,r1_38_ben.csv,4,T3,0,0.1907,0.4598,0.585
08-Jul-19,round_1,38,175,r1_38_ben.csv,5,T3,0,0.1725,0.4181,0.587
08-Jul-19,round_1,38,175,r1_38_ben.csv,6,T3,0,0.1627,0.402,0.595
08-Jul-19,round_1,38,79,r1_38_ben.csv,7,T3,0,0.2,0.5093,0.607
08-Jul-19,round_1,38,79,r1_38_ben.csv,8,T3,0,0.2015,0.5083,0.604
08-Jul-19,round_1,38,79,r1_38_ben.csv,9,T3,0,0.1667,0.4333,0.615
08-Jul-19,round_1,39,20,r1_39_ben.csv,1,T4,0,0.1775,0.4309,0.588
08-Jul-19,round_1,39,20,r1_39_ben.csv,2,T4,0,0.1765,0.4289,0.589
08-Jul-19,round_1,39,20,r1_39_ben.csv,3,T4,0,0.1559,0.3828,0.593
08-Jul-19,round_1,39,171,r1_39_ben.csv,4,T4,0,0.1775,0.4221,0.58
08-Jul-19,round_1,39,171,r1_39_ben.csv,5,T4,0,0.1554,0.3779,0.589
08-Jul-19,round_1,39,171,r1_39_ben.csv,6,T4,0,0.1662,0.4015,0.586
08-Jul-19,round_1,39,120,r1_39_ben.csv,7,T4,0,0.1848,0.4897,0.623
08-Jul-19,round_1,39,120,r1_39_ben.csv,8,T4,0,0.1745,0.4623,0.622
08-Jul-19,round_1,39,120,r1_39_ben.csv,9,T4,0,0.152,0.4015,0.621
08-Jul-19,round_1,39,90,r1_39_ben.csv,10,T4,0,0.1995,0.5436,0.633
08-Jul-19,round_1,39,90,r1_39_ben.csv,11,T4,0,0.1995,0.5392,0.63
08-Jul-19,round_1,39,90,r1_39_ben.csv,12,T4,0,0.1799,0.4814,0.626
08-Jul-19,round_1,40,21,r1_40_ben.csv,1,T4,0,0.1711,0.4196,0.592
08-Jul-19,round_1,40,21,r1_40_ben.csv,2,T4,0,0.175,0.4397,0.602
08-Jul-19,round_1,40,21,r1_40_ben.csv,3,T4,0,0.1632,0.4078,0.6
08-Jul-19,round_1,40,159,r1_40_ben.csv,4,T4,0,0.2025,0.4853,0.583
08-Jul-19,round_1,40,159,r1_40_ben.csv,5,T4,0,0.2108,0.5064,0.584
08-Jul-19,round_1,40,159,r1_40_ben.csv,6,T4,0,0.1672,0.4108,0.593
08-Jul-19,round_1,40,173,r1_40_ben.csv,7,T4,0,0.2132,0.5363,0.602
08-Jul-19,round_1,40,173,r1_40_ben.csv,8,T4,0,0.2039,0.5176,0.606
08-Jul-19,round_1,40,173,r1_40_ben.csv,9,T4,0,0.1691,0.4319,0.608
08-Jul-19,round_1,41,92,r1_41_ben.csv,1,T4,0,0.1868,0.4696,0.602
08-Jul-19,round_1,41,92,r1_41_ben.csv,2,T4,0,0.1451,0.3696,0.607
08-Jul-19,round_1,41,92,r1_41_ben.csv,3,T4,0,0.1686,0.4343,0.612
08-Jul-19,round_1,41,31,r1_41_ben.csv,4,T4,0,0.1623,0.3931,0.587
08-Jul-19,round_1,41,31,r1_41_ben.csv,5,T4,0,0.1667,0.4054,0.589
08-Jul-19,round_1,41,31,r1_41_ben.csv,6,T4,0,0.1466,0.3627,0.596
08-Jul-19,round_1,41,112,r1_41_ben.csv,7,T4,0,0.2225,0.5652,0.606
08-Jul-19,round_1,41,112,r1_41_ben.csv,8,T4,0,0.2093,0.5299,0.605
08-Jul-19,round_1,41,112,r1_41_ben.csv,9,T4,0,0.1706,0.4319,0.605
08-Jul-19,round_1,42,9,r1_42_ben.csv,1,T4,0,0.1613,0.3696,0.564
08-Jul-19,round_1,42,9,r1_42_ben.csv,2,T4,0,0.1824,0.3975,0.541
08-Jul-19,round_1,42,9,r1_42_ben.csv,3,T4,0,0.1716,0.3887,0.559
08-Jul-19,round_1,42,23,r1_42_ben.csv,4,T4,0,0.1672,0.4196,0.602
08-Jul-19,round_1,42,23,r1_42_ben.csv,5,T4,0,0.1696,0.4294,0.605
08-Jul-19,round_1,42,23,r1_42_ben.csv,6,T4,0,0.1353,0.3343,0.595
08-Jul-19,round_1,42,169,r1_42_ben.csv,7,T4,0,0.2225,0.5647,0.606
08-Jul-19,round_1,42,169,r1_42_ben.csv,8,T4,0,0.2245,0.5819,0.614
08-Jul-19,round_1,42,169,r1_42_ben.csv,9,T4,0,0.174,0.4495,0.613
08-Jul-19,round_1,43,16,r1_43_ben.csv,1,T4,0,0.1441,0.3907,0.631
08-Jul-19,round_1,43,16,r1_43_ben.csv,2,T4,0,0.148,0.398,0.628
08-Jul-19,round_1,43,16,r1_43_ben.csv,3,T4,0,0.1353,0.3549,0.619
08-Jul-19,round_1,43,76,r1_43_ben.csv,4,T4,0,0.1647,0.425,0.612
08-Jul-19,round_1,43,76,r1_43_ben.csv,5,T4,0,0.148,0.3877,0.618
08-Jul-19,round_1,43,76,r1_43_ben.csv,6,T4,0,0.1417,0.3745,0.622
08-Jul-19,round_1,44,82,r1_44_ben.csv,1,T4,0,0.1681,0.4113,0.591
08-Jul-19,round_1,44,82,r1_44_ben.csv,2,T4,0,0.1559,0.3838,0.594
08-Jul-19,round_1,44,82,r1_44_ben.csv,3,T4,0,0.1319,0.3324,0.603
08-Jul-19,round_1,44,188,r1_44_ben.csv,4,T4,0,0.198,0.4534,0.563
08-Jul-19,round_1,44,188,r1_44_ben.csv,5,T4,0,0.1598,0.3917,0.592
08-Jul-19,round_1,44,188,r1_44_ben.csv,6,T4,0,0.1627,0.3995,0.593
08-Jul-19,round_1,44,143,r1_44_ben.csv,7,T4,0,0.1706,0.4196,0.593
08-Jul-19,round_1,44,143,r1_44_ben.csv,8,T4,0,0.1779,0.4466,0.602
08-Jul-19,round_1,44,143,r1_44_ben.csv,9,T4,0,0.1902,0.474,0.599
08-Jul-19,round_1,44,129,r1_44_ben.csv,10,T4,0,0.2235,0.5804,0.615
08-Jul-19,round_1,44,129,r1_44_ben.csv,11,T4,0,0.2049,0.5382,0.619
08-Jul-19,round_1,44,129,r1_44_ben.csv,12,T4,0,0.1838,0.4794,0.617
08-Jul-19,round_1,45,62,r1_45_ben.csv,1,T4,0,0.1373,0.3324,0.587
08-Jul-19,round_1,45,62,r1_45_ben.csv,2,T4,0,0.1627,0.3946,0.588
08-Jul-19,round_1,45,62,r1_45_ben.csv,3,T4,0,0.1667,0.399,0.582
08-Jul-19,round_1,45,156,r1_45_ben.csv,4,T4,0,0.1809,0.4422,0.591
08-Jul-19,round_1,45,156,r1_45_ben.csv,5,T4,0,0.1775,0.4422,0.599
08-Jul-19,round_1,45,156,r1_45_ben.csv,6,T4,0,0.1696,0.424,0.6
08-Jul-19,round_1,45,178,r1_45_ben.csv,7,T4,0,0.1588,0.4167,0.619
08-Jul-19,round_1,45,178,r1_45_ben.csv,8,T4,0,0.1554,0.401,0.612
08-Jul-19,round_1,45,178,r1_45_ben.csv,9,T4,0,0.1534,0.3922,0.609
08-Jul-19,round_1,45,137,r1_45_ben.csv,10,T4,0,0.1843,0.4789,0.615
08-Jul-19,round_1,45,137,r1_45_ben.csv,11,T4,0,0.2005,0.5098,0.607
08-Jul-19,round_1,45,137,r1_45_ben.csv,12,T4,0,0.1789,0.4569,0.608
08-Jul-19,round_1,46,83,r1_46_ben.csv,1,T4,0,0.2387,0.4525,0.472
08-Jul-19,round_1,46,83,r1_46_ben.csv,2,T4,0,0.199,0.3853,0.483
08-Jul-19,round_1,46,83,r1_46_ben.csv,3,T4,0,0.1814,0.3471,0.477
08-Jul-19,round_1,46,182,r1_46_ben.csv,4,T4,0,0.1686,0.3348,0.496
08-Jul-19,round_1,46,182,r1_46_ben.csv,5,T4,0,0.1627,0.3142,0.482
08-Jul-19,round_1,46,182,r1_46_ben.csv,6,T4,0,0.1564,0.3123,0.499
08-Jul-19,round_1,46,118,r1_46_ben.csv,7,T4,0,0.1887,0.3593,0.475
08-Jul-19,round_1,46,118,r1_46_ben.csv,8,T4,0,0.1868,0.3686,0.493
08-Jul-19,round_1,46,118,r1_46_ben.csv,9,T4,0,0.1662,0.3108,0.465
08-Jul-19,round_1,46,109,r1_46_ben.csv,10,T4,0,0.1721,0.349,0.507
08-Jul-19,round_1,46,109,r1_46_ben.csv,11,T4,0,0.1706,0.3377,0.495
08-Jul-19,round_1,46,109,r1_46_ben.csv,12,T4,0,0.1544,0.2897,0.467
08-Jul-19,round_1,47,67,r1_47_ben.csv,1,T4,0,0.1627,0.4142,0.607
08-Jul-19,round_1,47,67,r1_47_ben.csv,2,T4,0,0.1529,0.3892,0.607
08-Jul-19,round_1,47,67,r1_47_ben.csv,3,T4,0,0.1363,0.3495,0.61
08-Jul-19,round_1,47,89,r1_47_ben.csv,4,T4,0,0.1887,0.4407,0.572
08-Jul-19,round_1,47,89,r1_47_ben.csv,5,T4,0,0.1824,0.4113,0.557
08-Jul-19,round_1,47,89,r1_47_ben.csv,6,T4,0,0.1583,0.3814,0.585
08-Jul-19,round_1,47,44,r1_47_ben.csv,7,T4,0,0.1843,0.4819,0.617
08-Jul-19,round_1,47,44,r1_47_ben.csv,8,T4,0,0.1716,0.4392,0.609
08-Jul-19,round_1,47,44,r1_47_ben.csv,9,T4,0,0.1564,0.4025,0.611
08-Jul-19,round_1,47,105,r1_47_ben.csv,10,T4,0,0.1676,0.448,0.626
08-Jul-19,round_1,47,105,r1_47_ben.csv,11,T4,0,0.1775,0.4569,0.612
08-Jul-19,round_1,47,105,r1_47_ben.csv,12,T4,0,0.1505,0.3897,0.614
08-Jul-19,round_1,48,66,r1_48_ben.csv,1,T4,0,0.1632,0.4088,0.601
08-Jul-19,round_1,48,66,r1_48_ben.csv,2,T4,0,0.1667,0.4172,0.6
08-Jul-19,round_1,48,66,r1_48_ben.csv,3,T4,0,0.1652,0.4196,0.606
08-Jul-19,round_1,48,73,r1_48_ben.csv,4,T4,0,0.1853,0.4632,0.6
08-Jul-19,round_1,48,73,r1_48_ben.csv,5,T4,0,0.1637,0.4049,0.596
08-Jul-19,round_1,48,73,r1_48_ben.csv,6,T4,0,0.1328,0.3328,0.601
08-Jul-19,round_1,48,65,r1_48_ben.csv,7,T4,0,0.1745,0.45,0.612
08-Jul-19,round_1,48,65,r1_48_ben.csv,8,T4,0,0.1627,0.424,0.616
08-Jul-19,round_1,48,65,r1_48_ben.csv,9,T4,0,0.1539,0.3985,0.614
08-Jul-19,round_1,48,148,r1_48_ben.csv,10,T4,0,0.2206,0.5608,0.607
08-Jul-19,round_1,48,148,r1_48_ben.csv,11,T4,0,0.1936,0.4902,0.605
08-Jul-19,round_1,48,148,r1_48_ben.csv,12,T4,0,0.1745,0.4412,0.604
08-Jul-19,round_1,49,158,r1_49_ben.csv,1,T4,0,0.2172,0.5328,0.592
08-Jul-19,round_1,49,158,r1_49_ben.csv,2,T4,0,0.2044,0.4995,0.591
08-Jul-19,round_1,49,158,r1_49_ben.csv,3,T4,0,0.1843,0.4534,0.594
08-Jul-19,round_1,49,78,r1_49_ben.csv,4,T4,0,0.1789,0.4534,0.605
08-Jul-19,round_1,49,78,r1_49_ben.csv,5,T4,0,0.1539,0.3863,0.602
08-Jul-19,round_1,49,78,r1_49_ben.csv,6,T4,0,0.1353,0.3402,0.602
08-Jul-19,round_1,49,157,r1_49_ben.csv,7,T4,0,0.1868,0.4799,0.611
08-Jul-19,round_1,49,157,r1_49_ben.csv,8,T4,0,0.1863,0.4721,0.605
08-Jul-19,round_1,49,157,r1_49_ben.csv,9,T4,0,0.1667,0.4113,0.595
08-Jul-19,round_1,49,146,r1_49_ben.csv,10,T4,0,0.2088,0.5255,0.603
08-Jul-19,round_1,49,146,r1_49_ben.csv,11,T4,0,0.227,0.574,0.605
08-Jul-19,round_1,49,146,r1_49_ben.csv,12,T4,0,0.2113,0.5343,0.605
08-Jul-19,round_1,50,128,r1_50_ben.csv,1,T4,0,0.1505,0.3922,0.616
08-Jul-19,round_1,50,128,r1_50_ben.csv,2,T4,0,0.1412,0.3632,0.611
08-Jul-19,round_1,50,128,r1_50_ben.csv,3,T4,0,0.1485,0.3676,0.596
08-Jul-19,round_1,50,74,r1_50_ben.csv,4,T4,0,0.1574,0.4181,0.624
08-Jul-19,round_1,50,74,r1_50_ben.csv,5,T4,0,0.1578,0.4201,0.624
08-Jul-19,round_1,50,74,r1_50_ben.csv,6,T4,0,0.1578,0.4225,0.626
16-Jul-19,round_2,1,61,r2_1_ben.csv,1,T1,0,0.1706,0.4265,0.6
16-Jul-19,round_2,1,61,r2_1_ben.csv,2,T1,0,0.1623,0.4044,0.599
16-Jul-19,round_2,1,61,r2_1_ben.csv,3,T1,0,0.1534,0.3686,0.584
16-Jul-19,round_2,1,161,r2_1_ben.csv,4,T1,0,0.1941,0.4794,0.595
16-Jul-19,round_2,1,161,r2_1_ben.csv,5,T1,0,0.1838,0.4559,0.597
16-Jul-19,round_2,1,161,r2_1_ben.csv,6,T1,0,0.1642,0.4054,0.595
16-Jul-19,round_2,1,145,r2_1_ben.csv,7,T1,0,0.1691,0.4686,0.639
16-Jul-19,round_2,1,145,r2_1_ben.csv,8,T1,0,0.1775,0.4515,0.607
16-Jul-19,round_2,1,145,r2_1_ben.csv,9,T1,0,0.152,0.4064,0.626
16-Jul-19,round_2,1,26,r2_1_ben.csv,10,T1,0,0.1775,0.4691,0.622
16-Jul-19,round_2,1,26,r2_1_ben.csv,11,T1,0,0.1838,0.4721,0.611
16-Jul-19,round_2,1,26,r2_1_ben.csv,12,T1,0,0.1657,0.423,0.608
16-Jul-19,round_2,2,68,r2_2_ben.csv,1,T1,0,0.1971,0.4873,0.596
16-Jul-19,round_2,2,68,r2_2_ben.csv,2,T1,0,0.1735,0.4196,0.586
16-Jul-19,round_2,2,68,r2_2_ben.csv,3,T1,0,0.1623,0.4147,0.609
16-Jul-19,round_2,2,94,r2_2_ben.csv,4,T1,0,0.1721,0.449,0.617
16-Jul-19,round_2,2,94,r2_2_ben.csv,5,T1,0,0.1897,0.4858,0.609
16-Jul-19,round_2,2,94,r2_2_ben.csv,6,T1,0,0.1603,0.399,0.598
16-Jul-19,round_2,2,176,r2_2_ben.csv,7,T1,0,0.1735,0.4642,0.626
16-Jul-19,round_2,2,176,r2_2_ben.csv,8,T1,0,0.1784,0.4794,0.628
16-Jul-19,round_2,2,176,r2_2_ben.csv,9,T1,0,0.1382,0.3637,0.62
16-Jul-19,round_2,2,96,r2_2_ben.csv,10,T1,0,0.1667,0.4598,0.638
16-Jul-19,round_2,2,96,r2_2_ben.csv,11,T1,0,0.1858,0.5088,0.635
16-Jul-19,round_2,2,96,r2_2_ben.csv,12,T1,0,0.1608,0.4206,0.618
16-Jul-19,round_2,3,49,r2_3_ben.csv,1,T1,0,0.1931,0.4931,0.608
16-Jul-19,round_2,3,49,r2_3_ben.csv,2,T1,0,0.1799,0.4583,0.607
16-Jul-19,round_2,3,49,r2_3_ben.csv,3,T1,0,0.1539,0.3892,0.605
16-Jul-19,round_2,3,85,r2_3_ben.csv,4,T1,0,0.1642,0.3975,0.587
16-Jul-19,round_2,3,85,r2_3_ben.csv,5,T1,0,0.1647,0.3868,0.574
16-Jul-19,round_2,3,85,r2_3_ben.csv,6,T1,0,0.1667,0.4078,0.591
16-Jul-19,round_2,3,166,r2_3_ben.csv,7,T1,0,0.2103,0.5142,0.591
16-Jul-19,round_2,3,166,r2_3_ben.csv,8,T1,0,0.1711,0.4113,0.584
16-Jul-19,round_2,3,166,r2_3_ben.csv,9,T1,0,0.152,0.3549,0.572
16-Jul-19,round_2,3,39,r2_3_ben.csv,10,T1,0,0.1985,0.5328,0.627
16-Jul-19,round_2,3,39,r2_3_ben.csv,11,T1,0,0.2029,0.5284,0.616
16-Jul-19,round_2,3,39,r2_3_ben.csv,12,T1,0,0.201,0.5162,0.611
16-Jul-19,round_2,4,15,r2_4_ben.csv,1,T1,0,0.1858,0.4515,0.588
16-Jul-19,round_2,4,15,r2_4_ben.csv,2,T1,0,0.2064,0.4882,0.577
16-Jul-19,round_2,4,15,r2_4_ben.csv,3,T1,0,0.174,0.423,0.589
16-Jul-19,round_2,4,91,r2_4_ben.csv,4,T1,0,0.1819,0.4554,0.601
16-Jul-19,round_2,4,91,r2_4_ben.csv,5,T1,0,0.1873,0.4721,0.603
16-Jul-19,round_2,4,91,r2_4_ben.csv,6,T1,0,0.1544,0.374,0.587
16-Jul-19,round_2,4,1,r2_4_ben.csv,7,T1,0,0.1828,0.4765,0.616
16-Jul-19,round_2,4,1,r2_4_ben.csv,8,T1,0,0.1833,0.4608,0.602
16-Jul-19,round_2,4,1,r2_4_ben.csv,9,T1,0,0.1647,0.4123,0.6
16-Jul-19,round_2,4,87,r2_4_ben.csv,10,T1,0,0.225,0.5951,0.622
16-Jul-19,round_2,4,87,r2_4_ben.csv,11,T1,0,0.202,0.5196,0.611
16-Jul-19,round_2,4,87,r2_4_ben.csv,12,T1,0,0.1686,0.4348,0.612
16-Jul-19,round_2,5,37,r2_5_ben.csv,1,T1,0,0.1897,0.4613,0.589
16-Jul-19,round_2,5,37,r2_5_ben.csv,2,T1,0,0.1569,0.374,0.581
16-Jul-19,round_2,5,37,r2_5_ben.csv,3,T1,0,0.1289,0.3093,0.583
16-Jul-19,round_2,5,185,r2_5_ben.csv,4,T1,0,0.1887,0.45,0.581
16-Jul-19,round_2,5,185,r2_5_ben.csv,5,T1,0,0.1961,0.4868,0.597
16-Jul-19,round_2,5,185,r2_5_ben.csv,6,T1,0,0.175,0.4211,0.584
16-Jul-19,round_2,5,122,r2_5_ben.csv,7,T1,0,0.2034,0.498,0.592
16-Jul-19,round_2,5,122,r2_5_ben.csv,8,T1,0,0.2118,0.5118,0.586
16-Jul-19,round_2,5,122,r2_5_ben.csv,9,T1,0,0.1907,0.4505,0.577
16-Jul-19,round_2,5,167,r2_5_ben.csv,10,T1,0,0.1765,0.4186,0.578
16-Jul-19,round_2,5,167,r2_5_ben.csv,11,T1,0,0.176,0.4216,0.583
16-Jul-19,round_2,5,167,r2_5_ben.csv,12,T1,0,0.1892,0.4534,0.583
16-Jul-19,round_2,6,186,r2_6_ben.csv,1,T1,0,0.1892,0.4368,0.567
16-Jul-19,round_2,6,186,r2_6_ben.csv,2,T1,0,0.1853,0.4412,0.58
16-Jul-19,round_2,6,186,r2_6_ben.csv,3,T1,0,0.1681,0.3892,0.568
16-Jul-19,round_2,6,34,r2_6_ben.csv,4,T1,0,0.1789,0.4132,0.567
16-Jul-19,round_2,6,34,r2_6_ben.csv,5,T1,0,0.1574,0.35,0.55
16-Jul-19,round_2,6,34,r2_6_ben.csv,6,T1,0,0.1632,0.3564,0.542
16-Jul-19,round_2,6,4,r2_6_ben.csv,7,T1,0,0.175,0.4328,0.596
